experiment,objective,tire_set,simulation_id,final_gap,winner,A_wins,B_wins,tie,start_tire_A,start_tire_B,n_pits_A,n_pits_B,had_VSC,had_SC,mean_gap_race,std_gap_race
EXP_SM_gap,gap,"[1, 2]",91,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.047619047619053,0.939918460302883
EXP_SM_gap,gap,"[1, 2]",92,-0.7999999999999963,A,1,0,0,2,1,1,2,0,1,0.4952380952381001,1.411003084764673
EXP_SM_gap,gap,"[1, 2]",93,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,0.9523809523809577,1.1479252703481428
EXP_SM_gap,gap,"[1, 2]",94,-0.3999999999999959,A,1,0,0,2,1,1,1,0,0,0.9333333333333387,1.166734691894367
EXP_SM_gap,gap,"[1, 2]",95,0.20000000000000462,B,0,1,0,2,1,1,1,0,1,0.9142857142857195,1.0133798771981837
EXP_SM_gap,gap,"[1, 2]",96,-0.9999999999999964,A,1,0,0,1,1,1,1,1,0,-0.5333333333333294,0.4246380344687233
EXP_SM_gap,gap,"[1, 2]",97,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.5523809523809573,0.9873577282052912
EXP_SM_gap,gap,"[1, 2]",98,-0.19999999999999574,A,1,0,0,2,1,1,1,1,0,0.7142857142857194,0.8293920402696099
EXP_SM_gap,gap,"[1, 2]",99,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,0.9523809523809577,1.1479252703481428
EXP_SM_gap,gap,"[1, 2]",100,-0.9999999999999964,A,1,0,0,2,1,2,3,1,1,-0.7904761904761868,0.43414366933491394
EXP_SM_gap,gap,"[1, 2]",101,-0.5999999999999961,A,1,0,0,2,1,1,2,0,1,0.3523809523809571,1.291591505383977
EXP_SM_gap,gap,"[1, 2]",102,0.600000000000005,B,0,1,0,1,2,2,1,0,1,-0.17142857142856713,1.0854636302138405
EXP_SM_gap,gap,"[1, 2]",103,-0.9999999999999964,A,1,0,0,2,2,1,1,0,0,-0.8761904761904725,0.22657861434991106
EXP_SM_gap,gap,"[1, 2]",104,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.0000000000000053,0.9933109617167567
EXP_SM_gap,gap,"[1, 2]",105,-0.5999999999999961,A,1,0,0,2,1,2,2,1,1,0.019047619047623504,1.2722754447273743
EXP_SM_gap,gap,"[1, 2]",106,0.4000000000000048,B,0,1,0,2,1,1,1,1,0,1.1142857142857197,1.1068125467329344
EXP_SM_gap,gap,"[1, 2]",107,-0.9999999999999964,A,1,0,0,2,2,2,2,0,1,-0.6190476190476152,0.7352479644045258
EXP_SM_gap,gap,"[1, 2]",108,-0.19999999999999574,A,1,0,0,1,2,1,1,0,0,-1.5904761904761877,0.9267992857678382
EXP_SM_gap,gap,"[1, 2]",109,-0.9999999999999964,A,1,0,0,2,2,1,1,0,1,-0.9333333333333297,0.18856180831641287
EXP_SM_gap,gap,"[1, 2]",110,-0.9999999999999964,A,1,0,0,1,1,2,2,0,0,-1.1047619047619013,1.2260956967530612
EXP_SM_gap,gap,"[1, 2]",111,-0.9999999999999964,A,1,0,0,2,2,1,1,0,0,-0.6285714285714247,0.4288887713980081
EXP_SM_gap,gap,"[1, 2]",112,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.6761904761904811,1.0591572399586937
EXP_SM_gap,gap,"[1, 2]",113,-0.9999999999999964,A,1,0,0,1,1,2,2,0,0,-1.1999999999999966,1.1840205918415287
EXP_SM_gap,gap,"[1, 2]",114,-0.3999999999999959,A,1,0,0,2,2,1,1,1,1,-0.35238095238094824,0.6673465920516141
EXP_SM_gap,gap,"[1, 2]",115,1.4000000000000057,B,0,1,0,2,1,1,1,1,0,1.9714285714285777,1.7040967044834332
EXP_SM_gap,gap,"[1, 2]",116,0.20000000000000462,B,0,1,0,2,1,1,1,1,1,1.4190476190476247,1.1091047645217331
